"liste_gene_cible_par_individu","code_station","lat_deg_dec","long_deg_dec","code_lot_materiel","taxname_lot","code_ind_tri_morpho","code_ind_biomol","taxname_sqc_ass"
"COI;28S;16S;COI;AM4","102K","43.75","39.81","PROASELLUS_SP|102K_201107","PROASELLUS_SP","PROASELLUS_SP|102K_201107[1]Psp102K1","Pnsp12bK|102K_201107_1ID","PROASELLUS_N_SP_12BK"
"28S;COI;COI;COI;AM4;16S;16S;28S;28S;28S","140K","43.61","39.93","PROASELLUS_SP|140K_201107","PROASELLUS_SP","PROASELLUS_SP|140K_201107[B]Psp140K1","Psp140K|140K_201107_1","PROASELLUS_SP_140K"
"16S;28S;AM4;COI","ABOIM","41.91711","-8.44715","BRAGASELLUS_FRONTELLUM|ABOIM_201010","BRAGASELLUS_FRONTELLUM","BRAGASELLUS_FRONTELLUM|ABOIM_201010[B]BFA2","Bfrontellum|ABOIM_201010_2","BRAGASELLUS_FRONTELLUM"
"16S;AM4;AM4;COI;COI;28S;28S;16S","ABOIM","41.91711","-8.44715","SYNASELLUS_N_SP_ABOIM2|ABOIM_201010","SYNASELLUS_N_SP_ABOIM2","SYNASELLUS_N_SP_ABOIM2|ABOIM_201010[A]SyspA3","SYnspAboim2|ABOIM_201010_3","SYNASELLUS_N_SP_ABOIM2"
"28S;COI;16S;AM4;OPS2","ABOIM","41.91711","-8.44715","BRAGASELLUS_FRONTELLUM|ABOIM_201010","BRAGASELLUS_FRONTELLUM","BRAGASELLUS_FRONTELLUM|ABOIM_201010[1]BFA1","Bfrontellum|ABOIM_201010_1ID","BRAGASELLUS_FRONTELLUM"
"AM4;28S;16S;COI;AM4","ABOIM","41.91711","-8.44715","SYNASELLUS_N_SP_ABOIM1|ABOIM_201010","SYNASELLUS_N_SP_ABOIM1","SYNASELLUS_N_SP_ABOIM1|ABOIM_201010[1]SyspA1","SYnspAboim1|ABOIM_201010_1ID","SYNASELLUS_N_SP_ABOIM1"
"28S;AM4;AM4;16S;COI","ACSASSAR","40.717907","8.605229","STENASELLUS_SP|ACSASSAR_200905","STENASELLUS_SP","STENASELLUS_SP|ACSASSAR_200905[B1]SspA1","Ssp|ACSASSAR_200905_1","STENASELLUS_N_SP_ACSASSAR"
"16S;COI;28S;AM4;28S;16S;AM4","ALBENTOS","40.12242","-0.76379","BRAGASELLUS_LAGARI|ALBENTOS_200910","BRAGASELLUS_LAGARI","BRAGASELLUS_LAGARI|ALBENTOS_200910[3]BLaA1","Blagari|ALBENTOS_200910_1ID","BRAGASELLUS_LAGARI"
"AM4;AM4;16S;16S;COI;28S","ALBENTOS","40.12242","-0.76379","STENASELLUS_VIREI_ROUCHI|ALBENTOS_200910","STENASELLUS_VIREI_ROUCHI","STENASELLUS_VIREI_ROUCHI|ALBENTOS_200910[1v]SVRA1","Svireirouchi|ALBENTOS_200910_1ID","STENASELLUS_VIREI_ROUCHI"
"OPS1;COI;AM4;28S;16S;OPS2","ALBENTOS","40.12242","-0.76379","PROASELLUS_MARGALEFI|ALBENTOS_200910","PROASELLUS_MARGALEFI","PROASELLUS_MARGALEFI|ALBENTOS_200910[Bv]PMaA2","Pmargalefi|ALBENTOS_200910_2","PROASELLUS_MARGALEFI"
"28S;AM4;AM4;16S;28S;16S;COI;COI","ALBIA","42.9822","-3.10021","STENASELLUS_VIREI_NOBREI|ALBIA_200807","STENASELLUS_VIREI_NOBREI","STENASELLUS_VIREI_NOBREI|ALBIA_200807[INCONNU]BspA1","Svireinobrei|ALBIA_200807_1","STENASELLUS_VIREI_NOBREI"
"AM4;COI;28S;16S","ALCAZAR","37.17591","-3.16663","PROASELLUS_ESPANOLI|ALCAZAR_200910","PROASELLUS_ESPANOLI","PROASELLUS_ESPANOLI|ALCAZAR_200910[Bv]PEsA2","Pespanoli|ALCAZAR_200910_2","PROASELLUS_ESPANOLI"
"COI;OPS1;OPS2;OPS2;16S;28S;AM4","ALCAZAR","37.17591","-3.16663","PROASELLUS_ESPANOLI|ALCAZAR_200910","PROASELLUS_ESPANOLI","PROASELLUS_ESPANOLI|ALCAZAR_200910[1v]PEsA1","Pespanoli|ALCAZAR_200910_1ID","PROASELLUS_ESPANOLI"
"COI;28S;28S;AM4;16S","ALLI","42.98775","-1.89284","STENASELLUS_BREUILI|ALLI_200906","STENASELLUS_BREUILI","STENASELLUS_BREUILI|ALLI_200906[B.]SBrA3","Sbreuili|ALLI_200906_3","STENASELLUS_BREUILI"
"28S;AM4;AM4;16S;COI","ALTURA","39.83925","-0.50857","STENASELLUS_VIREI_ROUCHI|ALTURA_200910","STENASELLUS_VIREI_ROUCHI","STENASELLUS_VIREI_ROUCHI|ALTURA_200910[1v]SVRAl1","Svireirouchi|ALTURA_200910_1ID","STENASELLUS_VIREI_ROUCHI"
"16S;AM4;COI;COI;28S","ALVIELA","39.44561","-8.71215","PROASELLUS_LUSITANICUS|ALVIELA_200708","PROASELLUS_LUSITANICUS","PROASELLUS_LUSITANICUS|ALVIELA_200708[1]PLuA1","Plusitanicus|ALVIELA_200708_1ID","PROASELLUS_LUSITANICUS"
"16S;COI;28S;AM4;AM4","AMAVRISP","34.85","32.87","PROASELLUS_COXALIS_NANUS|AMAVRISP_201603","PROASELLUS_COXALIS_NANUS","PROASELLUS_COXALIS_NANUS|AMAVRISP_201603[A3]PCoAm3","Pcoxalis_nanus|AMAVRISP_201603_3","PROASELLUS_COXALIS_NANUS"
"AM4;28S;16S;COI","ANDILLE2","46.480639","0.333479","GALLASELLUS_HEILYI|ANDILLE2_201209","GALLASELLUS_HEILYI","GALLASELLUS_HEILYI|ANDILLE2_201209[1]GH2A1","Gheyli|ANDILLE2_201209_1ID","GALLASELLUS_HEILYI"
"28S;16S;OPS2;AM4;COI;OPS2","ANNA","44.31344","7.6789","CHTHONASELLUS_BODONI|ANNA_200904","CHTHONASELLUS_BODONI","CHTHONASELLUS_BODONI|ANNA_200904[2]ChBA2","Cbodoni|ANNA_200904_2ID","CHTHONASELLUS_BODONI"
"16S;AM4;COI;28S","ANNA","44.31344","7.6789","CHTHONASELLUS_BODONI|ANNA_200904","CHTHONASELLUS_BODONI","CHTHONASELLUS_BODONI|ANNA_200904[1]ChBA1","Cbodoni|ANNA_200904_1ID","CHTHONASELLUS_BODONI"
"16S;COI;28S;AM4;AM4","APHRODSP","34.76","32.45","PROASELLUS_SP_GR_COXALIS|APHRODSP_201603","PROASELLUS_SP_GR_COXALIS","PROASELLUS_SP_GR_COXALIS|APHRODSP_201603[B1]PCoAp3","Psp_gr_coxalis|APHRODSP_201603_3","PROASELLUS_COXALIS"
"16S;COI;AM4;OPS1;28S","AQUALA","38.06","-2.82","PROASELLUS_COMASI_CF|AQUALA_200910","PROASELLUS_COMASI_CF","PROASELLUS_COMASI_CF|AQUALA_200910[Bm]PCmA3","PcomasiCF|AQUALA_200910_3","PROASELLUS_N_SP_AQUAMALAS_PONTONES"
"COI;AM4;OPS1;28S;16S","AQUALA","38.06","-2.82","PROASELLUS_COMASI_CF|AQUALA_200910","PROASELLUS_COMASI_CF","PROASELLUS_COMASI_CF|AQUALA_200910[1]PCmA1","PcomasiCF|AQUALA_200910_1ID","PROASELLUS_N_SP_AQUAMALAS_PONTONES"
"16S;COI;AM4;OPS2;28S","AQUERRET","42.89463","-1.55449","PROASELLUS_ARAGONENSIS|AQUERRET_200906","PROASELLUS_ARAGONENSIS","PROASELLUS_ARAGONENSIS|AQUERRET_200906[B.]PArA2","Paragonensis|AQUERRET_200906_2","PROASELLUS_LESCHERAE"
"OPS2;28S;AM4;COI;16S;16S","AQUERRET","42.89463","-1.55449","PROASELLUS_ARAGONENSIS|AQUERRET_200906","PROASELLUS_ARAGONENSIS","PROASELLUS_ARAGONENSIS|AQUERRET_200906[1.]PArA1","Paragonensis|AQUERRET_200906_1ID","PROASELLUS_N_SP_AQUERRETA"
"AM4;COI;COI;28S;16S","ARBAS","42.97306","0.898889","STENASELLUS_VIREI_HUSSONI|ARBAS_201011","STENASELLUS_VIREI_HUSSONI","STENASELLUS_VIREI_HUSSONI|ARBAS_201011[1F]SVHA1","Svireihussoni|arbas_201011_1FID","STENASELLUS_VIREI_HUSSONI"
"28S;16S;AM4;COI","ARGATXA","43.358732","-2.658352","PROASELLUS_MERIDIANUS|ARGATXA_201102","PROASELLUS_MERIDIANUS","PROASELLUS_MERIDIANUS|ARGATXA_201102[2]PspAr1","Psp|ARGATXA_201102_1ID","PROASELLUS_MERIDIANUS"
"AM4;16S;COI;28S;28S","ARGONGE","39.10269","-1.041","BRAGASELLUS_LAGARI_CF|ARGONGE_200910","BRAGASELLUS_LAGARI_CF","BRAGASELLUS_LAGARI_CF|ARGONGE_200910[Bv]PspA1","Psp|ARGONGE_200910_1","BRAGASELLUS_LAGARI_CF"
"28S;16S;COI;AM4;28S;28S","ARGONGE","39.10269","-1.041","BRAGASELLUS_LAGARI_CF|ARGONGE_200910","BRAGASELLUS_LAGARI_CF","BRAGASELLUS_LAGARI_CF|ARGONGE_200910[Bv]PspA2","Psp|ARGONGE_200910_2","BRAGASELLUS_LAGARI_CF"
"AM4;AM4;COI;28S;16S","ARKADIOU","35.324","24.648252","PROASELLUS_MINOICUS_AFF|ARKADIOU_201410","PROASELLUS_MINOICUS_AFF","PROASELLUS_MINOICUS_AFF|ARKADIOU_201410[A1]PMnA1","PminoicusAFF|ARKADIOU_201410_1ID","PROASELLUS_MINOICUS_AFF"
"28S;COI;AM4;16S","ARPAON","44.300075","3.66324","PROASELLUS_N_SP_ARPAON|ARPAON_201109","PROASELLUS_N_SP_ARPAON","PROASELLUS_N_SP_ARPAON|ARPAON_201109[1]PspAp1","PnspArpaon|ARPAON_201109_1ID","PROASELLUS_N_SP_ARPAON"
"AM4;28S;COI;16S","ARTZEGI","43.01902","-2.75427","PROASELLUS_CHAPPUISI|ARTZEGI_200906","PROASELLUS_CHAPPUISI","PROASELLUS_CHAPPUISI|ARTZEGI_200906[A.]PCpA2","Pchappuisi|ARTZEGI_200906_2","PROASELLUS_CHAPPUISI"
"28S;COI;COI;16S;AM4","ARTZEGI","43.01902","-2.75427","PROASELLUS_CHAPPUISI|ARTZEGI_200906","PROASELLUS_CHAPPUISI","PROASELLUS_CHAPPUISI|ARTZEGI_200906[1.]PCpA1","Pchappuisi|ARTZEGI_200906_1ID","PROASELLUS_CHAPPUISI"
"AM4;COI;16S;28S","ASINAIA","42.49306","9.294722","PROASELLUS_BERONI|ASINAIA_200810","PROASELLUS_BERONI","PROASELLUS_BERONI|ASINAIA_200810[A1]PBeN1","Pberoni|ASINAIA_200810_1ID","PROASELLUS_BERONI"
"28S;16S;AM4;28S;COI;COI","ASINAIA","42.49306","9.294722","STENASELLUS_RACOVITZAI|ASINAIA_200810","STENASELLUS_RACOVITZAI","STENASELLUS_RACOVITZAI|ASINAIA_200810[A1]SRP1","Sracovitzai|ASINAIA_200810_1","STENASELLUS_RACOVITZAI"
"16S;COI;28S;AM4","ASSAFORA","38.90872","-9.42192","PROASELLUS_ASSAFORENSIS|ASSAFORA_201010","PROASELLUS_ASSAFORENSIS","PROASELLUS_ASSAFORENSIS|ASSAFORA_201010[1]PAsA1","Passaforensis|ASSAFORA_201010_1ID","PROASELLUS_ASSAFORENSIS"
"16S;COI;28S;AM4","AVENA","40.059972","16.156356","PROASELLUS_COXALIS|AVENA_200903","PROASELLUS_COXALIS","PROASELLUS_COXALIS|AVENA_200903[1]PCoAv1","Pcoxalis|AVENA_200903_1ID","PROASELLUS_COXALIS"
"16S;AM4;COI;28S","BAIKAL5","51.903118","105.07676","BAICALASELLUS_BAICALENSIS|BAIKAL5_201409","BAICALASELLUS_BAICALENSIS","BAICALASELLUS_BAICALENSIS|BAIKAL5_201409[A7]BaspB2","BAIsp|BAIKAL5_201409_2ID","BAICALASELLUS_SP"
"COI;28S;16S;AM4","BAIKAL5","51.903118","105.07676","BAICALASELLUS_BAICALENSIS|BAIKAL5_201409","BAICALASELLUS_BAICALENSIS","BAICALASELLUS_BAICALENSIS|BAIKAL5_201409[A1]BaspB1","BAIsp|BAIKAL5_201409_1ID","BAICALASELLUS_SP"
"COI;28S;28S;COI;16S;AM4","BAIKAL5B","51.903118","105.07676","BAICALASELLUS_KOROTNEVI|BAIKAL5B_201409","BAICALASELLUS_KOROTNEVI","BAICALASELLUS_KOROTNEVI|BAIKAL5B_201409[A13]BaspB6","BAIsp|BAIKAL5B_201409_6ID","BAICALASELLUS_KOROTNEVI"
"OPS1;OPS1;OPS1;COI;28S;AM4;16S","BALME","45.85222","5.339167","PROASELLUS_VALDENSIS|BALME_200709","PROASELLUS_VALDENSIS","PROASELLUS_VALDENSIS|BALME_200709[INCONNU]PVB1","Pvaldensis|BALME_200709_1","PROASELLUS_VALDENSIS"
"16S;COI;28S;AM4","BANDITO","44.2922","7.42741","PROASELLUS_FRANCISCOLOI|BANDITO_200907","PROASELLUS_FRANCISCOLOI","PROASELLUS_FRANCISCOLOI|BANDITO_200907[1]PFR1","Pfranciscoloi|BANDITO_200907_1ID","PROASELLUS_FRANCISCOLOI"
"AM4;OPS1;OPS2;OPS2;16S;16S;28S;COI","BARRIO","41.84607","-8.56764","PROASELLUS_IBERICUS|BARRIO_201010","PROASELLUS_IBERICUS","PROASELLUS_IBERICUS|BARRIO_201010[1]PIbR1","Pibericus|BARRIO_201010_1ID","PROASELLUS_IBERICUS"
"28S;16S;16S;COI;COI;28S;AM4","BARRIO","41.84607","-8.56764","SYNASELLUS_N_SP_BARRIO|BARRIO_201110","SYNASELLUS_N_SP_BARRIO","SYNASELLUS_N_SP_BARRIO|BARRIO_201110[1]SyspB1","SYnspBarrio|BARRIO_201110_1ID","SYNASELLUS_N_SP_BARRIO"
"16S;AM4;COI;28S","BECERRAL","43.19286","-3.58453","PROASELLUS_CANTABRICUS|BECERRAL_201110","PROASELLUS_CANTABRICUS","PROASELLUS_CANTABRICUS|BECERRAL_201110[1]PCanB1","Pcantabricus|BECERRAL_201110_1ID","PROASELLUS_CANTABRICUS"
"COI;AM4;AM4;28S;28S;16S","BECERRAL","43.19286","-3.58453","STENASELLUS_VIREI_BUCHNERI|BECERRAL_201110","STENASELLUS_VIREI_BUCHNERI","STENASELLUS_VIREI_BUCHNERI|BECERRAL_201110[1]SVBB1","Svireibuchneri|BECERRAL_2011110_1ID","STENASELLUS_VIREI_BUCHNERI"
"AM4;28S;16S;COI","BECERRAL","43.19286","-3.58453","PROASELLUS_CANTABRICUS|BECERRAL_201110","PROASELLUS_CANTABRICUS","PROASELLUS_CANTABRICUS|BECERRAL_201110[3]PCanB3","Pcantabricus|BECERRAL_201110_3ID","PROASELLUS_CANTABRICUS"
"COI;AM4;16S;16S;28S","BEITED","33.70255","35.470583","PROASELLUS_COXALIS|BEITED_200909","PROASELLUS_COXALIS","PROASELLUS_COXALIS|BEITED_200909[1]PCoBD1","Pcoxalis|BEITED_200909_1ID","PROASELLUS_COXALIS"
"16S;COI;28S;28S;AM4","BELLEGAR","46.61139","7.275833","PROASELLUS_CAVATICUS|BELLEGAR_200902","PROASELLUS_CAVATICUS","PROASELLUS_CAVATICUS|BELLEGAR_200902[1]PCCB1","Pcavaticus|BELLEGAR_200902_1ID","PROASELLUS_CAVATICUS"
"COI;28S;28S;16S;16S;AM4;AM4;COI","BELLUNO","46.13416","12.22556","PROASELLUS_INTERMEDIUS|BELLUNO_201504","PROASELLUS_INTERMEDIUS","PROASELLUS_INTERMEDIUS|BELLUNO_201504[A1]PIBe1","Pintermedius|BELLUNO_201504_1ID","PROASELLUS_INTERMEDIUS"
"COI;AM4;16S;28S;COI;COI;COI","BELMONT","47.00945","5.594722","PROASELLUS_CAVATICUS|BELMONT_200707","PROASELLUS_CAVATICUS","PROASELLUS_CAVATICUS|BELMONT_200707[1]PCB1","Pcavaticus|BELMONT_200707_1ID","PROASELLUS_CAVATICUS"
"COI;16S;AM4;AM4;28S;COI","BERANE2","42.85272","19.86211","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS|BERANE2_201107","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS|BERANE2_201107[1]PAnBe1","Panophtalmus|BERANE2_201107_1ID","PROASELLUS_ANOPHTALMUS"
"COI;AM4;16S;28S","BERANE2","42.85272","19.86211","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS|BERANE2_201107","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS|BERANE2_201107[2]PAnBe2","Panophtalmus|BERANE2_201107_2ID","PROASELLUS_ANOPHTALMUS"
"28S;COI;COI;AM4;16S","BERNACCI","42.54583","9.137222","PROASELLUS_BERONI|BERNACCI_200810","PROASELLUS_BERONI","PROASELLUS_BERONI|BERNACCI_200810[B]PBeB3","Pberoni|BERNACCI_200810_3","PROASELLUS_BERONI"
"COI;16S;AM4;28S;28S;OPS1;OPS1","BISRI","33.5802","35.535483","PROASELLUS_COXALIS|BISRI_200909","PROASELLUS_COXALIS","PROASELLUS_COXALIS|BISRI_200909[1]PCoBi1","Pcoxalis|BISRI_200909_1ID","PROASELLUS_COXALIS"
"28S;16S;COI;AM4","BORACKO","43.55503","18.03138","PROASELLUS_N_SP_BORACKO|BORACKO_201107","PROASELLUS_N_SP_BORACKO","PROASELLUS_N_SP_BORACKO|BORACKO_201107[1]PspBo1","PnspBoracko|BORACKO_201107_1ID","PROASELLUS_KARAMANI"
"16S;COI;COI;OPS1;OPS1;AM4;COI;28S","BORCASSO","46.73667","5.642222","PROASELLUS_CAVATICUS|BORCASSO_200711","PROASELLUS_CAVATICUS","PROASELLUS_CAVATICUS|BORCASSO_200711[1]PCBC1","Pcavaticus|BORCASSO_200711_1ID","PROASELLUS_CAVATICUS"
"28S;OPS1;OPS1;16S;COI;AM4","BOSSEA","44.24167","7.839722","PROASELLUS_FRANCISCOLOI|BOSSEA_200801","PROASELLUS_FRANCISCOLOI","PROASELLUS_FRANCISCOLOI|BOSSEA_200801[B]PFB3","Pfranciscoloi|BOSSEA_200801_3","PROASELLUS_FRANCISCOLOI"
"OPS2;28S;16S;AM4;AM4;AM4;COI;COI;OPS1;OPS2","BREGAVE","43.07196","18.03724","PROASELLUS_ANOPHTALMUS|BREGAVE_201009","PROASELLUS_ANOPHTALMUS","PROASELLUS_ANOPHTALMUS|BREGAVE_201009[1]PAnS1","Panophtalmus|BREGAVE_201009_1ID","PROASELLUS_ANOPHTALMUS"
"OPS1;16S;COI;AM4;28S","BREGAVE","43.07196","18.03724","PROASELLUS_ANOPHTALMUS|BREGAVE_201009","PROASELLUS_ANOPHTALMUS","PROASELLUS_ANOPHTALMUS|BREGAVE_201009[B]PAnS2","Panophtalmus|BREGAVE_201009_2","PROASELLUS_ANOPHTALMUS"
"28S;16S;COI;COI;AM4","BRUGIA","43.95653","7.50218","PROASELLUS_SP|BRUGIA_201108","PROASELLUS_SP","PROASELLUS_SP|BRUGIA_201108[B]PspBg1","Psp|BRUGIA_201108_1","PROASELLUS_N_SP_MAGLIA"
"COI;16S;28S;AM4","BUDANESE","42.85","11.12","STENASELLUS_RACOVITZAI|BUDANESE_201509","STENASELLUS_RACOVITZAI","STENASELLUS_RACOVITZAI|BUDANESE_201509[B2]SRBu2","Sracovitzai|BUDANESE_201509_2","STENASELLUS_RACOVITZAI"
"COI;16S;AM4;28S;28S;28S;COI","BUEMARI","40.246589","9.623663","STENASELLUS_SP|BUEMARI_200905","STENASELLUS_SP","STENASELLUS_SP|BUEMARI_200905[B1]SspB1","Ssp|BUEMARI_200905_1","STENASELLUS_N_SP_BUEMARI"
"AM4;28S;28S;AM4;COI;COI;16S;16S","BURGUI","42.70362","-1.01646","STENASELLUS_VIREI_BUCHNERI|BURGUI_201110","STENASELLUS_VIREI_BUCHNERI","STENASELLUS_VIREI_BUCHNERI|BURGUI_201110[1]SVBBu1","Svireibuchneri|BURGUI_201110_1ID","STENASELLUS_VIREI_BUCHNERI"
"OPS1;AM4;AM4;OPS1;OPS2;16S;COI;28S;28S;OPS1","BURGUI","42.70362","-1.01646","PROASELLUS_ARAGONENSIS|BURGUI_200906","PROASELLUS_ARAGONENSIS","PROASELLUS_ARAGONENSIS|BURGUI_200906[1.]PArE1","Paragonensis|BURGUI_200906_1ID","PROASELLUS_ARAGONENSIS"
"16S;AM4;28S;28S;OPS2;COI;COI;OPS1;OPS1","BURGUI","42.70362","-1.01646","PROASELLUS_ARAGONENSIS|BURGUI_200906","PROASELLUS_ARAGONENSIS","PROASELLUS_ARAGONENSIS|BURGUI_200906[B.]PArE2","Paragonensis|BURGUI_200906_2","PROASELLUS_ARAGONENSIS"
"AM4;OPS1;OPS1;COI;16S;28S","BURKH3","48.095133","7.593281","PROASELLUS_CAVATICUS|BURKH3_200905","PROASELLUS_CAVATICUS","PROASELLUS_CAVATICUS|BURKH3_200905[2]PCBu1","Pcavaticus|BURKH3_200905_1ID","PROASELLUS_CAVATICUS"
"AM4;16S;COI;AM4;28S;28S","BUSTA","43.3492","-4.18103","PROASELLUS_MERIDIANUS|BUSTA_200906","PROASELLUS_MERIDIANUS","PROASELLUS_MERIDIANUS|BUSTA_200906[1.]PMLL1","Pmeridianus|BUSTA_200906_1ID","PROASELLUS_MERIDIANUS"
"28S;AM4;COI;COI;16S","CABRIEL","39.24954","-1.09382","BRAGASELLUS_LAGARI|CABRIEL_200910","BRAGASELLUS_LAGARI","BRAGASELLUS_LAGARI|CABRIEL_200910[Bv]BLaC2","Blagari|CABRIEL_200910_2","BRAGASELLUS_LAGARI"
"AM4;28S;16S;COI","CALATSID","35.122632","26.149598","PROASELLUS_SP|CALATSID_201610","PROASELLUS_SP","PROASELLUS_SP|CALATSID_201610[A1]PCoCd1","Psp|CALATSID_201610_1","PROASELLUS_COXALIS"
"28S;AM4;16S;COI","CALATSID","35.122632","26.149598","PROASELLUS_SP|CALATSID_201610","PROASELLUS_SP","PROASELLUS_SP|CALATSID_201610[A2]PCoCd2","Psp|CALATSID_201610_2ID","PROASELLUS_COXALIS"
"16S;16S;AM4;AM4;28S;COI;COI","CALORESP","40.49","15.21","PROASELLUS_SP|CALORESP_201601","PROASELLUS_SP","PROASELLUS_SP|CALORESP_201601[J1]PspCp1","Psp|CALORESP_201601_1","PROASELLUS_COXALIS"
"COI;COI;28S;28S;AM4;AM4;16S;16S;COI","CALORESP","40.49","15.21","PROASELLUS_SP|CALORESP_201601","PROASELLUS_SP","PROASELLUS_SP|CALORESP_201601[B2]PspCp3","Psp|CALORESP_201601_3","PROASELLUS_N_SP_CALORESP"
"COI;AM4;28S;16S","CANTARA","44.12111","7.876389","PROASELLUS_DEMINUTUS_AFF|CANTARA_200801","PROASELLUS_DEMINUTUS_AFF","PROASELLUS_DEMINUTUS_AFF|CANTARA_200801[5]PIC1","Pintermedius|CANTARA_200801_1ID","PROASELLUS_N_SP_CANTARANA"
"16S;AM4;28S;COI;COI","CASALUNA","42.3875","9.258611","PROASELLUS_BERONI|CASALUNA_200810","PROASELLUS_BERONI","PROASELLUS_BERONI|CASALUNA_200810[B]PBeL3","Pberoni|CASALUNA_200810_3","PROASELLUS_BERONI"
"AM4;COI;COI;OPS2;28S;16S","CASAMOZA","42.51861","9.442222","STENASELLUS_RACOVITZAI|CASAMOZA_200810","STENASELLUS_RACOVITZAI","STENASELLUS_RACOVITZAI|CASAMOZA_200810[B]SRCa1","Sracovitzai|CASAMOZA_200810_1","STENASELLUS_RACOVITZAI"
"28S;AM4;OPS2;COI;28S;16S;16S","CASAMOZA","42.51861","9.442222","STENASELLUS_RACOVITZAI|CASAMOZA_200810","STENASELLUS_RACOVITZAI","STENASELLUS_RACOVITZAI|CASAMOZA_200810[A1]SRCa2","Sracovitzai|CASAMOZA_200810_2ID","STENASELLUS_RACOVITZAI"
"AM4;16S;28S;COI","CASCAN2","40.20431","-1.12963","BRAGASELLUS_LAGARI|CASCAN2_200910","BRAGASELLUS_LAGARI","BRAGASELLUS_LAGARI|CASCAN2_200910[1]BLaR1","Blagari|CASCAN2_200910_1ID","BRAGASELLUS_LAGARI"
"16S;28S;AM4;COI","CASCAN2","40.20431","-1.12963","PROASELLUS_MARGALEFI_CF|CASCAN2_200910","PROASELLUS_MARGALEFI_CF","PROASELLUS_MARGALEFI_CF|CASCAN2_200910[1]PMaR1","PmargalefiCF|CASCAN2_200910_1ID","PROASELLUS_MARGALEFI"
"AM4;COI;16S;16S;28S","CAUTAB","39.1438","-1.04686","PROASELLUS_GOURBAULTAE_CF|CAUTAB_200910","PROASELLUS_GOURBAULTAE_CF","PROASELLUS_GOURBAULTAE_CF|CAUTAB_200910[B]BLaJ4","Blagari|CAUTAB_200910_4","PROASELLUS_GOURBAULTAE_CF"
"AM4;COI;28S;16S","CAUTAB","39.1438","-1.04686","BRAGASELLUS_LAGARI|CAUTAB_200910","BRAGASELLUS_LAGARI","BRAGASELLUS_LAGARI|CAUTAB_200910[B']BLaJ5","Blagari|CAUTAB_200910_5","BRAGASELLUS_LAGARI"
"AM4;16S;28S;COI","CAUTAB","39.1438","-1.04686","PROASELLUS_GOURBAULTAE_CF|CAUTAB_200910","PROASELLUS_GOURBAULTAE_CF","PROASELLUS_GOURBAULTAE_CF|CAUTAB_200910[B'3]BLaJ1","Blagari|CAUTAB_200910_1","PROASELLUS_GOURBAULTAE_CF"
"16S;28S;28S;28S;AM4;COI","CENTFONT","43.75944","3.623056","STENASELLUS_BUILI|CENTFONT_200908","STENASELLUS_BUILI","STENASELLUS_BUILI|CENTFONT_200908[B]SBC1","Sbuili|CENTFONT_200908_1","STENASELLUS_BUILI"
